12, 5, 0.6056773468240585
45234, 62, 0.6642325315005727
15, 62, 0.6624015748031497
9, 62, 0.6527172333623946
15, 5, 0.5975815523059618
9, 5, 0.5935774484161581
12, 62, 0.6663856098931984
896783, 62, 0.6550737729599518
45234, 5, 0.6079610538373424
896783, 5, 0.5900331225534478
12, 4, 0.5771500843170321
15, 4, 0.5677727784026997
9, 4, 0.5565242662016856
45234, 4, 0.5786082474226805
896783, 4, 0.5575127973501958
45234, 3, 0.5415234822451317
12, 3, 0.542017987633502
896783, 3, 0.5313158687142427
9, 3, 0.5222319093286836
15, 3, 0.530793025871766
45234, 2, 0.49541809851088203
9, 2, 0.47602441150828245
15, 2, 0.4824240719910011
896783, 2, 0.48795543510990663
12, 2, 0.49887577290612706
9, 1, 0.3796861377506539
45234, 1, 0.4099369988545246
896783, 1, 0.3938572719060524
15, 1, 0.4003093363329584
12, 1, 0.41006183249016304
