seed: 9, iteration: 16 ,accuracy0.46396396396396394
seed: 9, iteration: 17 ,accuracy0.46396396396396394
seed: 9, iteration: 18 ,accuracy0.46396396396396394
seed: 9, iteration: 19 ,accuracy0.46396396396396394
seed: 9, iteration: 20 ,accuracy0.46396396396396394
seed9 ,MAX0.4702121476315025
seed: 15, iteration: 0 ,accuracy0.4706130483689539
seed: 15, iteration: 1 ,accuracy0.47075365579302586
seed: 15, iteration: 2 ,accuracy0.47890888638920137
seed: 15, iteration: 3 ,accuracy0.4876265466816648
seed: 15, iteration: 4 ,accuracy0.4818616422947132
seed: 15, iteration: 5 ,accuracy0.4755343082114736
seed: 15, iteration: 6 ,accuracy0.47623734533183354
seed: 15, iteration: 7 ,accuracy0.4730033745781777
seed: 15, iteration: 8 ,accuracy0.4723003374578178
seed: 15, iteration: 9 ,accuracy0.47244094488188976
seed: 15, iteration: 10 ,accuracy0.47258155230596177
seed: 15, iteration: 11 ,accuracy0.4708942632170979
seed: 15, iteration: 12 ,accuracy0.47117547806524185
seed: 15, iteration: 13 ,accuracy0.4708942632170979
seed: 15, iteration: 14 ,accuracy0.4708942632170979
seed: 15, iteration: 15 ,accuracy0.4708942632170979
seed: 15, iteration: 16 ,accuracy0.4708942632170979
seed: 15, iteration: 17 ,accuracy0.4708942632170979
seed: 15, iteration: 18 ,accuracy0.4708942632170979
seed: 15, iteration: 19 ,accuracy0.4708942632170979
seed: 15, iteration: 20 ,accuracy0.4708942632170979
seed15 ,MAX0.4876265466816648
seed: 12, iteration: 0 ,accuracy0.4860876897133221
seed: 12, iteration: 1 ,accuracy0.48903878583473864
seed: 12, iteration: 2 ,accuracy0.4939572793704328
seed: 12, iteration: 3 ,accuracy0.4924114671163575
seed: 12, iteration: 4 ,accuracy0.48889825744800447
seed: 12, iteration: 5 ,accuracy0.4924114671163575
seed: 12, iteration: 6 ,accuracy0.49480044969083753
seed: 12, iteration: 7 ,accuracy0.4931141090500281
seed: 12, iteration: 8 ,accuracy0.491849353569421
seed: 12, iteration: 9 ,accuracy0.491849353569421
seed: 12, iteration: 10 ,accuracy0.491849353569421
seed: 12, iteration: 11 ,accuracy0.491849353569421
seed: 12, iteration: 12 ,accuracy0.4917088251826869
seed: 12, iteration: 13 ,accuracy0.48974142776840923
seed: 12, iteration: 14 ,accuracy0.48974142776840923
seed: 12, iteration: 15 ,accuracy0.48974142776840923
seed: 12, iteration: 16 ,accuracy0.48974142776840923
seed: 12, iteration: 17 ,accuracy0.48974142776840923
seed: 12, iteration: 18 ,accuracy0.48974142776840923
seed: 12, iteration: 19 ,accuracy0.48974142776840923
seed: 12, iteration: 20 ,accuracy0.48974142776840923
seed12 ,MAX0.49480044969083753
seed: 45234, iteration: 0 ,accuracy0.4756586483390607
seed: 45234, iteration: 1 ,accuracy0.4778064146620848
seed: 45234, iteration: 2 ,accuracy0.47995418098510884
seed: 45234, iteration: 3 ,accuracy0.47923825887743415
seed: 45234, iteration: 4 ,accuracy0.47394043528064145
seed: 45234, iteration: 5 ,accuracy0.4736540664375716
seed: 45234, iteration: 6 ,accuracy0.4702176403207331
seed: 45234, iteration: 7 ,accuracy0.4697880870561283
seed: 45234, iteration: 8 ,accuracy0.46878579610538373
seed: 45234, iteration: 9 ,accuracy0.46878579610538373
seed: 45234, iteration: 10 ,accuracy0.46764032073310424
seed: 45234, iteration: 11 ,accuracy0.46764032073310424
seed: 45234, iteration: 12 ,accuracy0.4679266895761741
seed: 45234, iteration: 13 ,accuracy0.4679266895761741
seed: 45234, iteration: 14 ,accuracy0.4679266895761741
seed: 45234, iteration: 15 ,accuracy0.4679266895761741
seed: 45234, iteration: 16 ,accuracy0.4679266895761741
seed: 45234, iteration: 17 ,accuracy0.4679266895761741
seed: 45234, iteration: 18 ,accuracy0.4679266895761741
seed: 45234, iteration: 19 ,accuracy0.4679266895761741
seed: 45234, iteration: 20 ,accuracy0.4677835051546392
seed45234 ,MAX0.47995418098510884
