896783, 1,  0.4328515507377296
9, 1,  0.4219703574542284
45234, 1,  0.4397193585337915
12, 1,  0.4416807195053401
15, 1,  0.4242125984251969
896783, 2,  0.5573622402890696
9, 2,  0.535454809648358
896783, 3,  0.6362541403191809
12, 2,  0.554806070826307
45234, 2,  0.5462485681557846
15, 2,  0.5539932508436446
896783, 4,  0.695874736525143
896783, 5,  0.7458596808190304
9, 3,  0.6267073525138042
896783, 62,  0.8137609153869316
12, 3,  0.6447442383361439
45234, 3,  0.6398911798396334
15, 3,  0.6304836895388076
9, 4,  0.6926765475152572
12, 4,  0.7051714446318156
9, 5,  0.7467306015693113
45234, 4,  0.7117697594501718
12, 5,  0.7554806070826307
15, 4,  0.6936164229471317
45234, 5,  0.7594501718213058
15, 5,  0.749718785151856
9, 58,  0.8095030514385353
12, 62,  0.8232152894884767
45234, 62,  0.8268900343642611
15, 62,  0.8191788526434196
