9, 58, 0.6005521650682941
15, 62, 0.6144544431946006
896783, 62, 0.5995182174043963
45234, 62, 0.6038087056128293
12, 62, 0.6066610455311973
896783, 1, 0.1996386630532972
9, 1, 0.1907875617553037
15, 1, 0.20374015748031496
45234, 1, 0.19415807560137457
896783, 2, 0.29388738331827763
9, 2, 0.2881429816913688
15, 2, 0.30497750281214847
896783, 3, 0.3679614573923517
45234, 2, 0.2847938144329897
12, 1, 0.17818999437886454
9, 3, 0.36297587910491136
15, 3, 0.37401574803149606
896783, 4, 0.4373682625715146
45234, 3, 0.37127720504009165
9, 4, 0.4344667247893054
15, 4, 0.4431946006749156
12, 2, 0.29482855536818436
896783, 5, 0.48810599217103284
45234, 4, 0.4443012600229095
9, 5, 0.497675094449288
15, 5, 0.5098425196850394
12, 3, 0.3669196177627881
45234, 5, 0.5064432989690721
12, 4, 0.4328274311410905
12, 5, 0.488336143901068
