896783, 1, 0.30879253236976817
9, 1, 0.3142981691368788
12, 1, 0.31337830241708825
15, 1, 0.3169291338582677
45234, 1, 0.313573883161512
896783, 2, 0.4742547425474255
9, 2, 0.46527172333623945
45234, 2, 0.46735395189003437
12, 2, 0.4856661045531197
15, 2, 0.47075365579302586
896783, 3, 0.5075278530563083
9, 3, 0.5024702121476315
15, 3, 0.5102643419572553
12, 3, 0.5193929173693086
45234, 3, 0.5031500572737686
896783, 4, 0.5338753387533876
9, 4, 0.533420517291485
15, 4, 0.5338863892013498
12, 4, 0.5494659921304104
45234, 4, 0.5352233676975945
896783, 5, 0.5529960855164108
9, 5, 0.5549258936355711
15, 5, 0.5527277840269966
12, 5, 0.5646430578976953
45234, 5, 0.5641466208476518
9, 58, 0.6118860796280151
896783, 62, 0.6141222523336345
12, 62, 0.6298482293423272
45234, 62, 0.6209908361970218
15, 62, 0.624156355455568
