896783, 5, 0.6145739235170129
15, 5, 0.6113610798650169
9, 5, 0.6126126126126126
45234, 5, 0.6116838487972509
12, 5, 0.6149522203485104
45234, 62, 0.7724799541809851
12, 62, 0.7748735244519392
12, 4, 0.5050590219224284
9, 62, 0.7766637605347283
896783, 62, 0.7764227642276422
9, 4, 0.5042138913106655
15, 62, 0.7691226096737908
896783, 4, 0.5073772959951822
45234, 4, 0.5147479954180985
15, 4, 0.5022497187851519
15, 3, 0.3607986501687289
45234, 3, 0.3702749140893471
9, 3, 0.35919790758500436
896783, 3, 0.37262872628726285
12, 3, 0.3615795390668915
45234, 2, 0.22723367697594501
896783, 2, 0.22899728997289973
9, 2, 0.22377215925603022
15, 2, 0.2251124859392576
12, 2, 0.2202079820123665
896783, 1, 0.06925624811803674
9, 1, 0.05928509154315606
12, 1, 0.06913996627318718
15, 1, 0.06664791901012374
45234, 1, 0.07058991981672394
