,val_loss,val_categorical_accuracy,loss,categorical_accuracy
0,0.4222669108874268,0.4941835403442383,0.5209216747300427,0.4499225914478302
1,0.3781932091547383,0.5252046585083008,0.3907774599644506,0.5131619572639465
2,0.344015216247903,0.5351141691207886,0.3546005576377801,0.5371322631835938
3,0.3211987627049287,0.5476087927818298,0.32977413371382025,0.5507587194442749
4,0.3005967340949509,0.5764756798744202,0.3109807369148307,0.5640755891799927
5,0.2893460910353396,0.581214964389801,0.29407601285239926,0.5889748930931091
6,0.27071505826380515,0.6182680130004883,0.27984408292139,0.6034066081047058
7,0.2550918935901589,0.6346402168273926,0.2663549895696489,0.6189532279968262
8,0.2427167281922367,0.6544592976570129,0.2544227725137835,0.6348714828491211
9,0.22811327481435406,0.6699698567390442,0.2426485349184911,0.6490554213523865
10,0.22547847632732657,0.6932356953620911,0.23244589060662763,0.6642923355102539
11,0.21599052722255388,0.6949590444564819,0.22355097979896155,0.6730876564979553
12,0.2073191348463297,0.7070228457450867,0.21651413650969742,0.6845462918281555
13,0.20479467656049463,0.7100387811660767,0.20736684317409756,0.6986683011054993
14,0.20059686050646836,0.7147781252861023,0.20179641240905868,0.704056978225708
15,0.19006956927478313,0.7294269800186157,0.19489982727134653,0.7128522992134094
16,0.18765473945273292,0.7225334048271179,0.1901498996752053,0.7179931998252869
17,0.1802650060918596,0.7432141304016113,0.1815755940797065,0.7346546649932861
18,0.18125742115080357,0.7445066571235657,0.1771765092439331,0.7396097779273987
19,0.1708972313337856,0.761309802532196,0.17351331343881699,0.7442551851272583
20,0.16894000334044298,0.7604480981826782,0.1670574284500991,0.7543511986732483
21,0.16715209196425146,0.7699267268180847,0.16294719757357604,0.7581294775009155
22,0.160678345296118,0.7832830548286438,0.15965914153475536,0.7610405683517456
23,0.16686369251045916,0.7686342000961304,0.15496811049846793,0.770764946937561
24,0.15856841610123715,0.7798362970352173,0.1498894874197928,0.7774543166160583
25,0.1578559684049752,0.7893149256706238,0.14684968746521257,0.7814183831214905
26,0.1523179647823175,0.7979319095611572,0.14370572852640756,0.787302553653717
27,0.14858727746953568,0.8031021356582642,0.1399879329156852,0.790833055973053
28,0.14611584093007776,0.8056871891021729,0.13608460368316164,0.7977702021598816
29,0.14908011123124096,0.7949159741401672,0.1328545143835158,0.8072468042373657
30,0.14745983533147308,0.8052563667297363,0.13168895039928288,0.8008671402931213
31,0.14219779893755913,0.8138733506202698,0.12841195846528639,0.8116444945335388
32,0.14697105965266624,0.8043946623802185,0.12551177265085722,0.814369797706604
33,0.13784863241016865,0.8160275816917419,0.12286059251386422,0.813316822052002
34,0.14145536110219029,0.8082723021507263,0.1217021692264457,0.8183338642120361
35,0.13800219311896297,0.8155966997146606,0.11860561051328662,0.8216785192489624
36,0.1349027892574668,0.8259370923042297,0.116038661052587,0.8305976986885071
37,0.13287111330363485,0.832399845123291,0.11209733094357455,0.8355528116226196
38,0.13380441204127339,0.8246445655822754,0.1119974889671025,0.8328275084495544
39,0.1311095224486457,0.8319689631462097,0.10912843936457936,0.8393310904502869
40,0.1311709066439006,0.8306764364242554,0.10669104494301698,0.8403220772743225
41,0.12869953643530607,0.8388625383377075,0.10454244412143122,0.8427996039390564
42,0.1271635483329495,0.8410168290138245,0.1031007629933329,0.8460204601287842
43,0.12829625772105324,0.8401551246643066,0.0998048641877212,0.8520904183387756
44,0.1275396981380052,0.8362774848937988,0.0987866046164818,0.8568596839904785
45,0.130834117738737,0.8298147320747375,0.09755514202116743,0.8545680046081543
46,0.12841625201205412,0.8358466029167175,0.09550430203084889,0.8580365180969238
47,0.12738670874387026,0.8375700116157532,0.09464184856668056,0.859832763671875
48,0.12622149806055757,0.8392934203147888,0.09136933341563455,0.864292323589325
49,0.1229024092770285,0.8431710600852966,0.09274851127339917,0.8636729717254639
50,0.12052005891584688,0.8526497483253479,0.08784586881386786,0.8675131797790527
51,0.12495154990918106,0.8436018824577332,0.08779735162324113,0.8715391755104065
52,0.12238794865293635,0.8431710600852966,0.08809350135739849,0.8719727396965027
53,0.12435912371923526,0.844463586807251,0.08389987711143117,0.8774852752685547
54,0.12200765301369959,0.8513571619987488,0.0859897397384931,0.872096598148346
55,0.1215871199965477,0.8573890328407288,0.08476555065469073,0.8755651712417603
56,0.12299291044473648,0.8526497483253479,0.08121989701281894,0.8788479566574097
57,0.12237912675158845,0.8569582104682922,0.0780790607507521,0.8835552930831909
58,0.12171868027912246,0.8616975545883179,0.07969387812841787,0.8792815208435059
59,0.12243772329141696,0.8569582104682922,0.08000409222123298,0.8793434500694275
60,0.11919726431369781,0.8595433235168457,0.07544777602722993,0.8895633220672607
61,0.1197890569973323,0.8616975545883179,0.07665412181715955,0.8872096538543701
62,0.1214974398414294,0.8573890328407288,0.07363668997797806,0.8923505544662476
63,0.11766885914322403,0.8616975545883179,0.07473162851727055,0.8904304504394531
64,0.11954734401984347,0.8612666726112366,0.07311830411963312,0.889687180519104
65,0.11956875171098444,0.8621283769607544,0.0736030639101394,0.889811098575592
66,0.11919474891490406,0.8586816191673279,0.07285644105182806,0.889811098575592
67,0.11905968240979645,0.8642826080322266,0.06972159239879475,0.8980489373207092
68,0.11916396342631844,0.8595433235168457,0.06782390022274887,0.9000928997993469
69,0.11679298378941086,0.8664368987083435,0.06787778591744513,0.8996593356132507
70,0.11972679808321926,0.8647134900093079,0.06666435569289174,0.9023846387863159
71,0.12003062686158551,0.8612666726112366,0.06663892772269579,0.9013935923576355
72,0.11741106087962787,0.8655751943588257,0.0660983141835617,0.8998451828956604
73,0.11584683021323548,0.8763464093208313,0.06543500981341473,0.9014555811882019
74,0.12243769793874687,0.8604049682617188,0.06351086392763104,0.9070919752120972
75,0.12062769952333635,0.8599741458892822,0.06422462508730266,0.9074636101722717
76,0.12082677303502957,0.8664368987083435,0.06240668024853049,0.9087023735046387
77,0.12169718545758063,0.8737612962722778,0.06445978793569586,0.9059151411056519
78,0.1214744360703561,0.8685911297798157,0.059537839085570435,0.9136574864387512
79,0.12025496549904346,0.8789315223693848,0.060136231398688476,0.9108083248138428
80,0.1181076407018635,0.8754847049713135,0.059396275359651314,0.911241888999939
81,0.11877592694428232,0.8724687695503235,0.059449405633943825,0.9124806523323059
82,0.12073782438205348,0.8716070652008057,0.05931746092047027,0.9115515351295471
83,0.1193596829349796,0.875053882598877,0.05893439187009344,0.9149581789970398
