,val_loss,val_categorical_accuracy,loss,categorical_accuracy
0,0.3891458072596126,0.4688972532749176,0.5024812686820275,0.43049851059913635
1,0.3467511489159531,0.5127238631248474,0.38709810694215796,0.5080017447471619
2,0.3118502249320348,0.5565504431724548,0.34560747376897116,0.5442394018173218
3,0.29455737955868244,0.5735155344009399,0.31887346506118774,0.5671715140342712
4,0.282689504739311,0.5834118723869324,0.28913625017574185,0.598442554473877
5,0.2696347582257456,0.5999057292938232,0.2629135362362202,0.630020260810852
6,0.2588919187999434,0.6253534555435181,0.24332255699300012,0.6638665795326233
7,0.24855035657270086,0.6409047842025757,0.22133676410310354,0.6886381506919861
8,0.24338535943792927,0.6588124632835388,0.20684435655889305,0.7094855308532715
9,0.24774800706654787,0.6597549319267273,0.1941949662130341,0.7295358180999756
10,0.24416983479426968,0.6710650324821472,0.17950755424002413,0.7457845211029053
11,0.2363717547721333,0.6908577084541321,0.16601185792166254,0.767306387424469
12,0.23911330652319723,0.6852026581764221,0.15581457096008444,0.7818995714187622
13,0.24842972618838152,0.6899151802062988,0.14790467393728113,0.7900545597076416
14,0.23388053621682856,0.7097077965736389,0.13393119404556253,0.8124961853027344
15,0.24268349891321528,0.6993402242660522,0.12619781685558704,0.8241461515426636
16,0.24039620781938234,0.707351565361023,0.1237854789059035,0.8296033143997192
17,0.2394256606284115,0.7233741879463196,0.11028218489478935,0.8457293510437012
18,0.23783817338860697,0.7196041345596313,0.10521693359839586,0.8546201586723328
19,0.24569131599532235,0.7238454222679138,0.09913095337865145,0.8639401793479919
20,0.23096019133097595,0.7398680448532104,0.09427964904533309,0.8671285510063171
21,0.2379839727655053,0.7262017130851746,0.08574105655634592,0.8844809532165527
22,0.23449745391392046,0.7342129945755005,0.08174340051447922,0.8850941061973572
23,0.2420911688564552,0.7318567633628845,0.0814123804581613,0.8876693844795227
24,0.24391710654728943,0.7417530417442322,0.07387082654938631,0.8987062573432922
25,0.24916779291298655,0.7403392791748047,0.07314412704422305,0.8964375257492065
26,0.27622633717126316,0.7257304191589355,0.06891013168740885,0.9039794206619263
27,0.2557723511838251,0.7365692853927612,0.06340073487857585,0.9124409556388855
28,0.27004494911266697,0.7469368577003479,0.06112860183308836,0.9126862287521362
29,0.2572977255202002,0.7544769048690796,0.056883639781165264,0.9204120635986328
30,0.26008178666234016,0.7483506202697754,0.05488535060212311,0.9229260087013245
