,val_loss,val_categorical_accuracy,loss,categorical_accuracy
0,0.42819618557890254,0.4769496023654938,0.52435638310881,0.4115358591079712
1,0.376431855890486,0.5277897715568542,0.409411462929409,0.476563960313797
2,0.3447408361567391,0.5493322014808655,0.3689149372250195,0.5133699774742126
3,0.33016848543451893,0.5570874810218811,0.3426916530952152,0.5364663600921631
4,0.3148576221946213,0.5730288624763489,0.3218530191498783,0.5590687394142151
5,0.29982814979222083,0.580353319644928,0.30400172906666406,0.5708022117614746
6,0.2945022080093622,0.5885394215583801,0.2885668877909777,0.5940220952033997
7,0.2895032192269961,0.6049116849899292,0.27311182649357046,0.6127956509590149
8,0.27640283066365456,0.6070659160614014,0.25906398462448194,0.6320632100105286
9,0.26961881170670193,0.6199913620948792,0.24486534653798395,0.6495399475097656
10,0.2661399044510391,0.6191296577453613,0.23447674331752208,0.6645464301109314
11,0.2715295112381379,0.6389487385749817,0.22021566826128677,0.6836904883384705
12,0.25352388496200245,0.6561827063560486,0.21124651659972113,0.6962267756462097
13,0.251124174023668,0.6622145771980286,0.20266571825024168,0.7057370543479919
14,0.2514188475906849,0.6764325499534607,0.1932069589291872,0.7202494740486145
15,0.2506056028521723,0.6794484853744507,0.1837692334070036,0.7383437156677246
16,0.23706130062540373,0.685911238193512,0.17707617155353542,0.7443339824676514
17,0.23945937802394232,0.6949590444564819,0.16844947004447813,0.7533501982688904
18,0.24162123476465544,0.7048686146736145,0.16198951412330975,0.765762984752655
19,0.2376820660299725,0.7117621898651123,0.15604402679994173,0.7757673263549805
20,0.2362228584372335,0.7160706520080566,0.14954804802836166,0.7811399698257446
21,0.23676037829783228,0.7216717004776001,0.14408166746318105,0.786203920841217
22,0.24023710232641962,0.7160706520080566,0.13915567621294217,0.801457405090332
23,0.24758411571383476,0.7229642271995544,0.132802116349634,0.8053479790687561
24,0.2447808575299051,0.7242568135261536,0.12735719984699143,0.8165256381034851
25,0.234474185647236,0.7393364906311035,0.12273970448040208,0.8217130899429321
26,0.2463385961535904,0.7277035713195801,0.11906305943494258,0.8298029899597168
27,0.24380012415349483,0.7259801626205444,0.11498180117914564,0.8325202465057373
28,0.24199305412669977,0.7414907217025757,0.11101335513850917,0.8422775268554688
29,0.2375231236219406,0.7414907217025757,0.10569404723056455,0.8479589819908142
30,0.24752839427027437,0.7320120930671692,0.10295441944019597,0.8519113063812256
31,0.24627138218945926,0.747953474521637,0.10127902508017574,0.8527141213417053
32,0.24969789282315308,0.747953474521637,0.09837155535876044,0.8583338260650635
33,0.2429511412564251,0.7496768832206726,0.09379571866936127,0.8671030402183533
34,0.25331575899488395,0.7514002323150635,0.0900133446506832,0.8692644834518433
35,0.2528300318453047,0.747953474521637,0.09256056036520381,0.8659297227859497
