,val_loss,loss
0,0.03415321002700435,0.12316879382896646
1,0.028281965473694586,0.029883401346540897
2,0.027353662358068707,0.026777751308596023
3,0.02667412503775376,0.025750355586131042
4,0.026034552881966776,0.024962750890196485
5,0.025697209538697308,0.02444791893048264
6,0.025232453385729398,0.023819049332882758
7,0.024920105683937002,0.023385499856460875
8,0.024637407150619954,0.022982196394945975
9,0.02444000487952535,0.022620138390181222
10,0.02421096366232456,0.022168566255229658
11,0.0237861712004489,0.021840645818509787
12,0.023714715823419948,0.02166491548452422
13,0.02346186177221252,0.02134500276819568
14,0.023377528469731557,0.02101176580257505
15,0.023143632754461088,0.02079375089955664
16,0.02308624667296214,0.020613035535283177
17,0.022986550273290322,0.020332537991839036
18,0.02275705423706503,0.020187620108372696
19,0.02267867032049307,0.019810696785277294
20,0.022695858768229164,0.019715552453265013
21,0.022611845048394665,0.01951443717301449
22,0.02253951656340218,0.01929894406522546
23,0.022409719415009022,0.019150572768020853
24,0.022454026071771757,0.018915769739825034
25,0.0223969858167554,0.018675788697377543
26,0.022428214411014943,0.018604027768858125
27,0.022322692852745307,0.01838679350564413
28,0.022204873221578884,0.018227216395958562
29,0.02241823273196594,0.01813671614313237
30,0.022361010563240122,0.01791529371359638
31,0.022345042606787897,0.0179330169388624
32,0.02234436912156308,0.017747613174893033
33,0.02231771676842846,0.017503126254566362
34,0.022406512635078892,0.017467646276421635
35,0.02239610140781794,0.01727153797781913
36,0.022409512689198132,0.017212249843455922
37,0.022450435336734822,0.017027029219283677
38,0.022430094097977252,0.016773326531331116
