,val_loss,loss
0,-0.5534111022256142,-15490.099897608789
1,-1.5929141789179704,-94096.8589979887
2,-3.2844631798639647,-215222.1916943709
3,-5.418966052936161,-422399.40059455234
4,-8.74200748922025,-688347.2308633168
5,-12.225039322114862,-1053395.6856373786
6,-16.093910408970526,-1496719.2325407346
7,-21.148585630017656,-1958813.877016735
8,-26.25576654541928,-2418386.632098198
9,-31.04881538505174,-3050604.0787666
10,-38.58425189490334,-3486491.4189542136
11,-45.18527098113912,-3983522.800793966
12,-51.7215928429385,-4584600.761154175
13,-60.75501128922269,-5618075.897083473
14,-68.5682636527128,-6151475.915235138
15,-76.20203483936399,-7421287.519895045
16,-85.51769039876437,-8226875.501511129
17,-93.89813615158943,-8833531.589289984
18,-104.59517293277374,-9427213.20268008
19,-115.23443688427491,-10987967.219332376
20,-125.47457025217456,-11881926.773501586
21,-136.9649155955774,-13439978.728730265
22,-150.01584646788942,-13991468.80292155
23,-161.87280625758376,-14760276.851535033
24,-173.4564525692962,-15791652.58272705
25,-187.19436424990428,-17293579.199413046
26,-198.61276006857025,-19102978.771994274
27,-214.1977076989868,-20197218.627954103
28,-228.3394195201785,-21659897.709012095
29,-241.35648411849013,-23449525.22308197
30,-257.9968698951493,-24497357.42932078
31,-272.13850476337825,-24169962.80067495
32,-286.50199291951634,-28160987.725741576
33,-301.24248912722567,-28410069.445003256
34,-322.20279485759545,-30447160.288190715
35,-338.82887739517366,-30075342.467204794
36,-356.7652215799224,-33758208.29342957
37,-372.6790935224869,-34188803.71973165
38,-391.3983700774437,-38809571.1170695
39,-411.12561121335455,-37542388.70897014
40,-427.38303408195014,-40465405.56048482
41,-450.06555951394114,-43437225.0428894
42,-468.30267511412154,-43262005.51882121
43,-487.94418015590935,-46573532.013104245
44,-508.40909092291645,-47815124.44806315
45,-532.7695372318509,-47089980.40864461
46,-549.9349022038356,-51519873.221098326
47,-571.6785974344145,-53115004.371165976
48,-595.5607754019803,-54757740.95291341
49,-618.1286166371697,-55538551.2337972
50,-638.5074438557672,-61476300.5435079
51,-662.1092635246606,-60285714.345310465
52,-688.8356805845749,-64838735.13124593
53,-711.3207623554623,-66982193.91862793
54,-734.4148935717205,-70605305.7414388
55,-758.4814772495004,-69337682.6668925
56,-783.9626298568573,-70875067.16271159
57,-808.7048614603341,-72994297.77890523
58,-832.2355955003504,-76065207.75440572
59,-860.1043435537142,-82957123.53978272
60,-885.2806058864657,-80743305.24493001
61,-912.5901321968763,-86178766.27332763
62,-943.2083153201892,-80502465.31775513
63,-964.2384641526942,-88374335.78129476
64,-999.06698060907,-92296509.99921468
65,-1020.2504361681764,-96676984.93279724
66,-1046.5916363788997,-92003997.90029296
67,-1084.2170194201294,-100384998.65301107
68,-1109.5772176850278,-101891079.60679932
69,-1132.376632639736,-103804307.93631999
70,-1171.4448169188643,-104687614.47344157
71,-1203.3572662454903,-105171837.04434408
72,-1227.906552032775,-114228512.33399251
73,-1259.3921205641027,-111139502.56557617
74,-1294.8342966478924,-110797952.17444661
75,-1326.6494887849422,-115392627.91632894
76,-1357.985939608856,-126391648.90577087
77,-1389.309455846235,-126398436.24759115
78,-1418.8169557691808,-120234971.55336913
79,-1449.1072586414425,-122865406.37303874
80,-1477.9850358424392,-131655583.27967733
81,-1520.2533999218101,-134661022.24161378
82,-1555.972464019674,-141848927.10663655
83,-1588.06310142948,-153669116.47066244
84,-1620.163720216466,-145960423.74960938
85,-1658.244652022555,-147980763.44761962
86,-1695.3759268827216,-154760691.50983888
87,-1735.2259464707486,-158089399.28188884
88,-1776.7757931325918,-160715733.37685955
89,-1795.9902341722254,-168237940.97519532
90,-1836.1272051738347,-167528628.9283488
91,-1873.2752032612646,-168653493.85291952
92,-1916.7344299519182,-179739967.45627847
93,-1945.935916330331,-176354378.1118164
94,-1984.4208988430491,-182571950.84089357
95,-2025.7327250230353,-186755051.42871094
96,-2066.6906667310136,-197599636.77903646
97,-2101.353706435904,-198482995.6304362
98,-2142.6830709970673,-189755647.05804443
99,-2172.1028817515835,-192945158.93563232
100,-2224.7998819446248,-200577730.8916341
101,-2255.942849396867,-210018107.45175782
102,-2300.897118045642,-218451879.82115477
103,-2347.375735869043,-215469377.0834717
104,-2375.9735590025434,-222515235.78965047
105,-2428.118461127297,-221051631.04967448
106,-2471.264579494134,-238897187.70635578
