,val_loss,loss
0,-1.5610481563992675,-41330.02326640789
1,-7.906134907985447,-362284.1069597165
2,-22.279241555552943,-1056046.1994566598
3,-46.97307506827421,-2600424.191505432
4,-74.51106116462783,-4576185.085909017
5,-115.60688305217958,-7068472.913786825
6,-165.65903604703885,-9827717.809557596
7,-204.69872877051267,-13040330.761488851
8,-275.61117492878554,-16607790.328739421
9,-338.8465631427955,-20996934.72202352
10,-405.8113054547991,-25017966.81099243
11,-488.04046296281274,-29463142.067777507
12,-563.6893362254399,-35010590.90257365
13,-655.6857168001194,-39734252.7561442
14,-749.0758639617616,-46082384.42815857
15,-832.4754817113528,-52635499.37610677
16,-953.1417765569845,-58163236.19338786
17,-1025.3248457290802,-65566000.84191081
18,-1143.1116752751245,-73087307.60435791
19,-1273.8005632672991,-79679046.02707723
20,-1370.532793520297,-86135595.73604736
21,-1518.3286505917774,-95584949.09179688
22,-1657.3545943859012,-101822815.2386434
23,-1793.8432503633721,-110139717.56604818
24,-1921.698995697934,-119694888.34681803
25,-2071.1338571947676,-128641304.72857259
26,-2207.7323269764847,-136087636.3979004
27,-2371.5056298341465,-142517298.30517578
28,-2531.8474076483335,-155835489.4358073
29,-2655.616436017312,-166211691.1312093
30,-2835.1968795421512,-177311940.9903239
31,-3008.137387906198,-185372281.0526123
32,-3200.261979923692,-198583331.00307617
33,-3354.2810764249375,-208297052.209847
34,-3550.241626219892,-220993462.42271322
35,-3732.8868217594995,-232009853.89354655
36,-3922.333282774865,-244311673.56959635
37,-4135.057800495743,-255499925.49495444
38,-4339.958898398568,-267758981.14954427
39,-4511.956805764638,-283304134.80472004
40,-4732.462657028655,-292968204.0970296
41,-4939.4913447687395,-309114861.7533529
42,-5146.473194008254,-315990119.7377604
43,-5386.546495405939,-339953403.76708984
44,-5568.820016449076,-346741941.75869143
45,-5787.997490461483,-357259282.7699219
46,-6045.970904277408,-372807279.90144855
47,-6281.006526097903,-392305536.8843587
48,-6510.035720774502,-403329217.74440104
49,-6775.266486386524,-413459063.56337893
50,-6962.982464052118,-434713397.97695315
51,-7267.044560125104,-431304563.3051758
52,-7587.935499831292,-461548650.34371746
53,-7809.973337572675,-473091007.7951823
54,-8062.459617031769,-489448285.6819336
55,-8365.538884058347,-505208356.46383464
56,-8596.742020413725,-518470376.51171875
57,-8875.653471176807,-522878406.59384763
58,-9207.098525747508,-560631149.6005859
59,-9468.893113449958,-564417444.8968425
60,-9744.907958173277,-572050400.0369792
61,-10099.876575153135,-600095619.7048177
62,-10413.74539458316,-622950553.8811524
63,-10684.450454863994,-641446394.6415039
64,-10937.87086826464,-653216565.3541015
65,-11292.314143285403,-672753052.5760417
66,-11586.21893979703,-685937218.5777994
67,-11845.798716193418,-708234896.9163412
68,-12294.925742317275,-733308889.6832031
69,-12567.119306089078,-749567678.8787761
