,val_loss,loss
0,0.0427121546589754,-135.3434561708942
1,-0.9101352907494453,-37628.94796836416
2,-2.7723018342870414,-162240.06900729338
3,-6.159077740982918,-428694.4344080289
4,-10.656960238649996,-800059.5780430635
5,-16.438338216357057,-1262990.5339930216
6,-21.16301788760974,-1814270.7497908275
7,-30.45867907248462,-2695279.3746376038
8,-38.48895761737,-3370511.495248413
9,-47.2045802753233,-4056166.34061025
10,-57.88814538974699,-5039879.3909350075
11,-69.72915935833193,-5958322.302727254
12,-82.08801203629503,-6875462.519619497
13,-95.0690265668191,-7942590.258128357
14,-109.99327609546953,-9022559.39219513
15,-123.84445633999137,-10158456.29673767
16,-138.22459533285857,-11592932.736491393
17,-154.13524024431095,-13090492.979400635
18,-168.11333371792918,-13806411.918567913
19,-188.3158288493109,-15167828.270985922
20,-206.41468846520712,-16846780.69407247
21,-229.32094363595957,-18522749.23175049
22,-246.29736865477705,-20229205.404618327
23,-265.91754277124755,-21884875.59524485
24,-290.0687642144998,-22768243.981211346
25,-304.06525291873766,-24928134.962441
26,-330.67677362891925,-26560331.01384888
27,-355.7867563951055,-28387175.146846518
28,-380.33634421516496,-30576344.329437256
29,-406.28573496872406,-31912594.670338947
30,-429.18029475924976,-34088302.007061765
31,-459.5812311014068,-36347068.29006246
32,-482.10203151766245,-37530092.84899292
33,-506.84596004042515,-39353623.11701863
34,-539.2836269239255,-42142848.3693807
35,-563.3080309490825,-44916210.16152751
36,-595.0134055305557,-44859588.95590413
37,-626.9933766716739,-49885665.85481771
38,-655.8298967431153,-51867254.65942383
39,-687.6144116170383,-52848329.443310544
40,-715.8854728014367,-56224243.627052814
41,-751.415845497106,-79189859.64277343
42,-790.0806330177079,-88522525.64100546
43,-822.5975518210781,-90059960.50755209
44,-860.4162166760213,-94054479.52921143
45,-892.9986189021621,-99717707.89500326
46,-926.3862757888743,-104151138.7140096
47,-954.9688447971281,-104659613.40586752
48,-987.7388252942665,-108404382.24760742
49,-1005.3051782145453,-110197871.72714844
50,-1057.2892885936851,-116698127.2197998
51,-1077.7232528128893,-117847040.17250976
52,-1118.4051992219943,-126963132.94753417
53,-1136.704893600109,-128944126.54636231
54,-1187.287689107597,-131700881.52394205
55,-1217.992668075815,-138572341.3817261
56,-1254.5620966813096,-140447219.87710774
57,-1292.8252650669642,-141600765.48331705
58,-1325.637849015651,-147240180.77929688
59,-1357.7908110254232,-147500978.93374836
60,-1394.0563618099175,-155826084.66202798
61,-1435.0156641354988,-162286016.86728516
62,-1477.7093651857092,-161845469.40221354
63,-1502.768773684074,-165060940.68427736
64,-1543.6259856873573,-167056438.99555665
65,-1588.5133662936696,-178144505.42806804
66,-1624.7615772133254,-180531684.1759847
67,-1661.193978648645,-182137202.83639324
68,-1704.8170131543943,-194103449.279069
69,-1741.1041681536803,-188164867.6092448
70,-1783.5434239789893,-199382701.29146323
71,-1822.7081848347307,-193796669.65222982
72,-1869.0442642769544,-206411909.9171875
73,-1901.5415022840532,-209210811.2508545
74,-1944.4884970021803,-215505972.8031901
75,-1982.0301655614098,-215723841.03250325
76,-2025.0820632883876,-221277425.22011718
77,-2075.8726616032495,-235340933.47885743
78,-2118.6425874526317,-238936146.53678384
79,-2158.900579205383,-236600439.3114095
80,-2200.4942440400487,-242423458.88898113
81,-2237.932046174211,-249681934.17083332
82,-2285.3081638678364,-259622823.95364583
83,-2339.1827084360725,-261934830.88710937
84,-2385.964255703644,-268910727.95885414
85,-2436.17578652214,-279282367.09068197
86,-2477.8431526260124,-275030596.15250653
87,-2519.789337056816,-280199417.03626305
88,-2567.787308905212,-294286448.54036456
89,-2609.1751976646856,-292389464.4423828
90,-2657.293005249429,-297415611.3503418
91,-2718.0324216316703,-304693525.36682945
92,-2756.316286612983,-311226043.7333659
93,-2808.905842017494,-308710382.29679364
94,-2860.2038038893793,-319516072.0296224
95,-2904.9015407625625,-324286356.16097003
96,-2970.302173094892,-329750519.7641683
97,-3010.9950012004256,-331938039.15074056
98,-3057.2731021108025,-335176953.83027345
99,-3106.4455517740344,-345316374.271582
100,-3153.5636229657653,-358800141.67903644
101,-3219.8142308840324,-347720748.750944
102,-3265.4147040788516,-363431823.10472816
103,-3330.7675371645296,-368123744.77101237
104,-3370.062924610024,-375851652.90180665
105,-3436.4446895764117,-385127106.92462564
106,-3480.108587017883,-385695455.84169924
107,-3543.0487234933034,-389309315.6449056
108,-3595.7476003653187,-389042814.01497394
109,-3645.279398667852,-404810825.31490886
110,-3704.1256906503063,-407192101.54643553
111,-3752.444572778239,-410418858.5870117
112,-3815.752618225706,-422788418.53717446
113,-3867.7576523080616,-429045737.7403076
114,-3925.1500442859738,-434516686.0999674
115,-3973.100589992992,-447697514.9849121
116,-4046.375872741902,-442317609.14176434
117,-4090.3198696402615,-457314626.74241537
118,-4157.0375433126555,-462349211.8557617
119,-4213.656047225394,-466447802.96552736
120,-4272.465122767857,-485342188.60179037
121,-4330.484697817172,-483966450.8144531
122,-4385.370928285922,-473773396.64908856
123,-4433.012234608596,-494336691.3339844
124,-4517.506406866435,-523264270.0145182
125,-4571.545247936566,-521008764.0469401
126,-4632.434932062396,-522092501.5068685
127,-4675.879639482973,-542776614.504069
128,-4755.321911986088,-536453581.71027017
129,-4819.362499351121,-536755627.6658854
130,-4877.541842134292,-528674568.6843099
131,-4939.237678603872,-561726517.3177735
132,-4993.100250142753,-553232626.8726726
133,-5057.660326580669,-559130856.6222005
134,-5129.089312480533,-592784010.5850911
135,-5200.281513606988,-599921554.7089844
136,-5257.822459477523,-584050848.4863932
137,-5336.0995282651575,-608717443.8237956
138,-5382.521715538051,-597775197.5648925
139,-5455.163511764172,-608637392.3331054
140,-5534.534435994601,-613400671.2603841
141,-5598.60327391767,-625606614.3685873
142,-5666.691645524034,-654842659.8526692
143,-5727.002150221917,-636904853.2765625
144,-5805.068267720878,-657017803.777767
145,-5878.83868225706,-654083332.5037761
146,-5933.012521737438,-671657180.7841146
147,-6012.083028089961,-659233182.0450846
148,-6082.398619997145,-683281262.1949869
149,-6157.5434408092815,-684574280.5323242
