,val_loss,loss
0,-0.4169928413718494,-0.17013128599691613
1,-3.6589221420572766,-6.426163527453057
2,-11.699524438203271,-30.170004960532502
3,-22.345428523732654,-72.23743780973916
4,-40.534753998713704,-133.42720701984155
5,-63.694249736728956,-211.63968137937172
6,-85.53214468884823,-306.31470981490946
7,-115.47035866353049,-421.10230946763653
8,-153.5711141557836,-544.3660443742699
9,-186.37254675110773,-690.0147174585645
10,-231.58281946893948,-839.3565907701154
11,-272.6776514765042,-1011.5554986401139
12,-323.90829809388117,-1204.8123796409536
13,-369.5969889626574,-1410.9816717700423
14,-429.81047764109144,-1618.189915166837
15,-487.7970708590835,-1846.0587785667349
16,-555.005515027402,-2096.488961193049
17,-632.5988250276936,-2367.7494729300524
18,-694.3773607851854,-2652.1454416435454
19,-771.9244275448928,-2930.038409937208
20,-853.9208337584538,-3234.2871185017525
21,-921.4223450618003,-3514.4101402781835
22,-987.3592693271921,-3833.547641647196
23,-1087.3662337118121,-4182.849310473861
24,-1183.7299376530434,-4484.313919209988
25,-1287.747043894298,-4860.619610652745
26,-1387.8467744286381,-5238.116074036215
27,-1454.92969478778,-5622.431567610981
28,-1573.1549454874066,-6007.037805289866
29,-1688.446197965252,-6412.772438120619
30,-1765.5163410243704,-6854.400559469918
31,-1908.2619519589553,-7249.113290376752
32,-2000.6652230789412,-7751.070773400993
33,-2176.602232975746,-8209.50858827395
34,-2223.678437645756,-8681.613847108645
35,-2368.420315415112,-9024.121522707359
36,-2458.790673099347,-9615.986884856893
37,-2541.686829524254,-10073.564658476927
38,-2763.762553200793,-10573.171181366823
39,-2918.1886970178407,-11109.839871130256
40,-3037.9572553492303,-11556.747252847546
41,-3108.03051211229,-12155.153785776869
42,-3296.0701485249533,-12735.24979921145
43,-3424.8244300956158,-13127.542475905373
44,-3535.491600833722,-13748.021931585865
45,-3723.5622667910447,-14299.6728515625
46,-3805.391860278685,-14913.142906688085
47,-4110.886981110075,-15637.280602000585
48,-4257.698500903684,-16098.202413113318
49,-4368.986302617771,-16876.071645005843
50,-4470.570170388293,-17282.713639018693
51,-4662.597124242071,-18122.74949802862
52,-4832.969653684701,-18587.533768983645
53,-5132.596861881996,-19238.921701591706
54,-5186.664139021688,-20002.808073525117
55,-5406.464034806437,-20613.093156761097
56,-5475.3882054570895,-21261.441068560165
57,-5634.1618870977145,-21828.695773400992
58,-5913.606605643657,-22795.981728241823
59,-6035.826587278451,-23295.97574109229
60,-6125.922647504664,-24134.887923481307
61,-6473.830894356343,-24844.437280957944
62,-6506.0391973239275,-25563.74972619743
63,-6730.37790053638,-26143.20774313668
64,-7077.401811742071,-26940.183155665887
65,-6890.6777125116605,-27351.000054760512
66,-7134.4681961287315,-28370.55917786215
67,-7548.352014342351,-29047.004782418226
68,-7421.085536672108,-29911.060565128504
69,-7721.888817630597,-30858.044063960282
70,-7980.621669484608,-31365.272798627335
71,-8345.389765041977,-32462.104483060746
72,-8645.122857392724,-33148.931074766355
73,-8781.251377390392,-33836.041435455605
74,-8762.145427646921,-34807.31202540888
75,-8975.401163129663,-35487.02624853972
76,-9271.864469158116,-36082.5085974007
77,-9663.304388701026,-37261.823141793226
78,-9727.624300373134,-38425.27132009346
79,-9922.449940240205,-38970.54734959112
80,-10242.962620977145,-39403.094991238315
81,-10174.36814219916,-40867.6409900701
82,-10648.446442105876,-41601.95538843458
83,-10936.490001166045,-42312.42355432243
84,-10929.601154384329,-43264.749434141355
85,-11416.944379664179,-44315.17954147196
86,-11609.309453708023,-45144.98499561916
87,-11673.267665578358,-46161.69826956776
88,-11964.597262709887,-46732.03429833528
89,-12172.694088152984,-47534.30198598131
90,-12104.782547224813,-48721.31837762851
91,-12486.380597014926,-49417.13332359813
92,-12570.561603603079,-50655.1304760514
93,-13111.187310517724,-51630.815639602806
94,-13493.355585354477,-52464.7972400701
95,-13428.943461403918,-53594.94640771028
96,-13943.650390625,-54269.84035484813
97,-14470.241342117537,-55441.13168078271
98,-14495.288508628732,-56590.329183703274
99,-14601.128046291977,-57392.58133761682
100,-15015.403903334887,-58485.00522050234
101,-15009.340120685634,-60126.39077102804
102,-15360.418653801305,-60805.11981600467
103,-15791.683258512126,-61816.84159608645
104,-15771.16302763526,-62970.445202978975
105,-15943.380771921642,-63829.20031396028
106,-16515.530083955226,-64554.82038551402
107,-16337.124621035447,-65690.82162675234
108,-17404.355162663247,-67030.71294538552
109,-17199.334800606342,-68024.59612295561
110,-17521.272548390858,-69075.83330899532
111,-17138.009415811568,-70470.93662383177
112,-17840.35590601679,-70873.02285338785
113,-18288.415957322763,-72384.9300525701
114,-17931.666307136195,-73616.62091121495
115,-19009.98243645056,-74387.79577978973
116,-19234.204874067163,-75930.81381425234
117,-19459.245452425374,-77051.62353971963
118,-20257.795227961753,-77442.65541033879
119,-19588.315094449626,-79149.21590245327
120,-20005.768321478547,-80104.41610689252
121,-20046.758847364737,-82227.15632301402
122,-20393.312441697763,-82583.85784170561
123,-20803.680999300374,-84089.91183557243
124,-20650.389910797574,-84934.70969626168
125,-21063.03847947761,-86236.0906103972
126,-21555.88526119403,-86609.7546363902
127,-21947.798930153916,-88863.2984813084
128,-22976.810182486006,-89144.92924941589
129,-22330.96485832556,-91597.06045560748
130,-23651.385144589553,-92371.04380841121
131,-23830.995962569963,-93488.1355140187
132,-24396.84178229944,-95203.2046948014
133,-24116.367449860074,-95761.91858936916
134,-23968.361663362874,-97149.27759929906
135,-23649.58945020989,-98214.56907126168
136,-24683.445137593284,-99822.7203563084
137,-24856.554395988805,-101133.05439544392
138,-25368.571463969216,-102855.94910922897
139,-25489.110949160447,-103492.48160046729
140,-25937.612552472016,-105193.64997079439
141,-27139.191056436568,-106229.58133761682
142,-27056.25581564832,-107658.5043078271
143,-26412.922283115673,-109384.92472254673
144,-27062.976416744405,-110310.62594918224
145,-26952.062237639926,-111591.22794976635
146,-27901.685284514926,-113429.09119450934
147,-29450.275623833953,-115269.10565128505
148,-28261.205719449626,-115855.4980286215
149,-29156.323402518658,-116679.56490946261
150,-29350.534835587685,-118177.29424649532
151,-29037.614418143658,-120717.82987733645
152,-30936.438928404852,-121884.05483352803
153,-30658.246880830226,-123188.84126752337
154,-31655.923594916047,-124240.7863609813
155,-31917.056115904852,-124788.8722984813
156,-31915.817513992537,-127530.09053738318
157,-32142.135960820895,-128888.30709696261
158,-31939.815764925374,-130521.77263434579
159,-32734.444525419774,-132124.36452248832
160,-32458.726883162315,-132876.50533002336
161,-33374.37826492537,-134905.44020151868
162,-33479.58101096082,-135703.363317757
163,-33655.46481459888,-138066.81337616823
164,-34201.354331856346,-138523.51978679906
165,-34995.12753614739,-140292.4733498832
166,-34160.919921875,-140594.3973422897
167,-36055.693680037315,-143807.58579147197
168,-36841.46758395522,-144849.3976343458
169,-36028.389721315296,-147061.63288551403
170,-35161.15275186567,-148077.29899240655
171,-36811.43545942164,-148159.54191004674
172,-36357.92528568097,-151244.60426401868
173,-37444.375816231346,-153167.2730724299
174,-38491.38963386194,-154548.20056950935
175,-38984.177472014926,-155207.79212908878
176,-38558.28022971082,-157656.957067757
177,-38831.66951375933,-159384.76336156542
178,-39168.57640508396,-159542.3820093458
179,-40579.36578824627,-162446.70721378503
180,-40259.47662080224,-163823.43801109813
181,-41508.67537313433,-164920.15931658878
182,-41021.92779267724,-168057.28898948597
183,-41936.454261893654,-168477.79979556074
184,-42243.55337569963,-170077.5695823598
185,-43112.00985307836,-172391.67903037384
186,-42734.21656366604,-173693.0808995327
187,-42716.395347481346,-175046.37368574768
188,-44205.56882579291,-177028.04906542055
189,-43967.27390391791,-177712.7390478972
190,-44396.17910447761,-179452.41150700935
191,-44308.99798857276,-183264.4233352804
192,-45694.743440998136,-182168.4503504673
193,-46807.26463386194,-186512.3550671729
194,-46340.260377798506,-186721.800817757
195,-45228.07118703358,-187981.97999415887
196,-46227.560867537315,-190906.99226051403
197,-48127.81279151119,-191348.20925817758
198,-47172.593633395525,-194537.83790887852
199,-47564.405987639926,-196075.7784754673
200,-48520.11226096082,-196464.0032126168
201,-49896.73857276119,-198040.2328417056
202,-47760.58975629664,-201115.316442757
203,-48331.55567863806,-203226.67625584113
204,-48952.27349580224,-203934.71188668226
205,-48929.604215251864,-206023.94699182242
206,-50900.896309468284,-207396.4829147196
207,-51359.14695079291,-208460.38054906542
208,-51931.49953358209,-212059.23875584113
209,-52839.80999300373,-212667.72532126168
210,-53539.97061567164,-213844.9797021028
211,-54745.285331156716,-217613.13098714955
212,-54879.08255597015,-217883.2145151869
213,-55551.716184701494,-223859.83615654206
214,-55706.698169309704,-221851.9773656542
215,-56369.82538479478,-224876.6800525701
216,-57387.49725979478,-226330.38755841122
217,-57375.49912546642,-229847.4195385514
218,-56306.661497201494,-230452.20151869158
219,-57633.71869169776,-231676.98145443926
220,-58429.40496735075,-234579.92990654206
221,-59296.09917210821,-234882.44246495326
222,-59844.58617070896,-237976.8785046729
223,-58794.256471548506,-240252.97605140187
224,-57892.07445195896,-241033.14266939252
225,-59948.76749067164,-244659.85747663552
226,-60626.24003031717,-248126.02818341122
227,-59866.60978311567,-245938.31337616823
228,-60634.78422341418,-248482.19436331774
229,-61814.802472014926,-252466.94480140187
230,-62707.56302472015,-253819.07432827103
231,-63303.06751399254,-253962.01109813084
232,-63124.96630130597,-257971.98627336448
233,-65060.56372434701,-260560.36127336448
234,-63613.99067164179,-261793.35966705607
235,-64508.13392024254,-263922.0134345794
