,val_loss,loss
0,-1.253350016286603,-7861.430830696135
1,-6.581604296186834,-315222.5385536035
2,-12.022346670841458,-868587.0213910898
3,-20.850200889118486,-1671983.8841917673
4,-34.426706811518365,-2632211.7702408154
5,-44.67356210689608,-4366367.831739743
6,-64.01297244201864,-5885250.820290629
7,-81.11512597296326,-7550705.618535359
8,-97.98802572865027,-9910526.306225521
9,-119.67709493795503,-12389296.082901001
10,-146.59769392805637,-15092854.488969294
11,-172.88767983826293,-18285886.55147807
12,-197.75165020508624,-20681418.690207925
13,-226.13373514980177,-23904447.946643576
14,-253.09883961725077,-27635943.122342937
15,-288.1297371442928,-28835633.672706094
16,-323.09355143296756,-33094193.62293803
17,-352.96250611365434,-38773242.39997355
18,-390.66679311353107,-43042053.16560466
19,-425.25903730931077,-45327483.67219238
20,-466.33823321269597,-50454748.58125611
21,-511.31958661760603,-55109338.79912313
22,-545.8269449024898,-58051526.63058268
23,-587.1353324814096,-65079936.32113851
24,-641.8667609636174,-65968299.382183835
25,-679.6361549352094,-75002270.29951578
26,-723.3683203003335,-78469381.41009928
27,-768.7176932401435,-81240101.32309164
28,-827.976458679402,-88815488.4919637
29,-867.4772335825569,-93634718.15430908
30,-917.3733158555142,-92821402.49233805
31,-973.247126582453,-107753542.668927
32,-1037.485385730021,-112920132.40911052
33,-1089.1884093427184,-117300013.94164632
34,-1151.453161499429,-128460872.4957845
35,-1199.424172740442,-132103346.29156901
36,-1249.7597292269584,-142771365.44640502
37,-1307.5070355690991,-137729904.76240236
38,-1373.2792744684061,-144170887.88419595
39,-1420.4555531245132,-155317993.15310058
40,-1493.0158750210885,-162188482.78999025
41,-1551.5666712764094,-171091255.4988078
42,-1607.4665953170422,-175029670.7568451
43,-1672.2935432104573,-173397378.29040936
44,-1738.5067154893843,-179839183.67816976
45,-1813.3466855679635,-200145089.8659383
46,-1883.5236936043268,-206067009.23753256
47,-1951.6645570672629,-210637162.9605428
48,-2017.195824911428,-214036119.36523438
49,-2080.015432364125,-222311978.2243286
50,-2175.449203136355,-233136190.52095133
51,-2251.9561351890184,-230831135.9288737
52,-2303.0112154634294,-247169986.33067423
53,-2394.1122817739697,-270048058.5505534
54,-2474.874069061786,-271352901.07205606
55,-2563.9816233486035,-273597978.97670084
56,-2633.7433005298094,-274248048.21947426
57,-2697.7390165107195,-303809516.04174805
58,-2795.289128807296,-305997827.60944825
59,-2871.3960774063667,-303097163.21565753
60,-2958.0459053318364,-322110524.171875
61,-3049.165701729911,-333897152.2346354
62,-3137.269163822415,-338170864.0982096
63,-3216.0536132001403,-350600066.63688153
64,-3327.6462528064008,-349335015.4584473
65,-3395.5227456330463,-366012117.1185221
66,-3483.003556261031,-382178212.40531415
67,-3581.8516882202553,-399032014.2065755
68,-3672.713900036986,-398454353.5334391
69,-3761.672451285429,-409713106.362028
70,-3869.225054668034,-406111926.27368164
71,-3981.182505661467,-442313132.16180015
72,-4061.5676188421407,-414112145.8566569
73,-4174.521364332433,-442163478.874471
74,-4274.151040720385,-443030452.4898031
75,-4346.940135258773,-472933110.5870687
76,-4465.720514139068,-488088754.8455729
77,-4562.206047793164,-492155534.40494794
78,-4680.74236188616,-512480379.2016276
79,-4784.960186422862,-501688178.1079427
80,-4881.700074864384,-535613136.72373044
81,-4990.527712799782,-530673713.3287109
82,-5099.213466099331,-545723492.4000976
83,-5217.363187568132,-544646377.5407878
84,-5320.909937658976,-587365478.6202799
85,-5441.115207203203,-568969033.1715088
86,-5516.971029997664,-609240479.976945
87,-5668.062832144804,-588246138.7112874
88,-5780.41925880204,-621630924.3916341
89,-5902.93999250545,-649649315.4443523
90,-6016.1566928597385,-641374403.2702311
91,-6130.122413407133,-650459434.866276
92,-6242.482339954059,-661352755.7406412
93,-6363.06749068859,-704150936.7758464
94,-6508.356669986762,-686118865.164323
95,-6608.298352821324,-751321301.9794596
96,-6740.590005158586,-721100636.6870443
97,-6848.618202184126,-726622033.8086426
98,-7004.584695708316,-765926450.8583984
