,val_loss,loss
0,0.007242181230642235,0.05920176379269459
1,0.005623041412362189,0.006962358727441909
2,0.00532828890649018,0.005717729466366712
3,0.005258693116536336,0.005372681598414049
4,0.005268234752618999,0.00522117993890125
5,0.0051322430511241525,0.00511031866315143
6,0.0051455353977464474,0.005015409771335599
7,0.005153183634184412,0.004981513663900094
8,0.005192004870484347,0.004901435874646234
9,0.0051123777460028875,0.004880132155806244
10,0.005150263781534202,0.004836123815311171
11,0.005084822607685381,0.004771399633767449
12,0.005144999042820574,0.004742620158157199
13,0.005087030617131004,0.004698344734802007
14,0.005122817163147143,0.004630791345419728
15,0.005081734741662643,0.004604183550854431
16,0.005100440216570425,0.004531932894627903
17,0.005115209835400777,0.004476539061674587
18,0.005103063231000482,0.0044243802886595514
19,0.0051667188405434585,0.004365546435169945
20,0.005151619206863775,0.004345736461996197
21,0.005210402466829365,0.004286835276930828
22,0.005069314780186361,0.0042726469517763805
23,0.005142978274388544,0.0042340728632722785
24,0.005130008547636333,0.004193715651075695
25,0.0051883595627246065,0.004141801711450392
26,0.00514072195779699,0.004104643033068871
27,0.005222237800984685,0.004082821322622421
28,0.005219493200307462,0.0040306601701652475
29,0.00520767606169319,0.003998714354472391
30,0.005244937874793784,0.003982999492610727
31,0.005255097690135685,0.003929144768131392
32,0.0053024582161721005,0.003921641844159393
