,val_loss,loss
0,0.04628212791659049,0.0780365258873066
1,0.011585311623595988,0.04253595439656246
2,-0.13649542585237703,-0.04207650203884483
3,-0.4579694000309083,-0.30317226542098985
4,-1.0336700236397003,-0.9139362839616347
5,-1.966345872368608,-1.873062292131308
6,-3.2056470319851122,-3.3014617903488817
7,-4.436818770953079,-5.004634759693502
8,-6.57519316228468,-7.022340796818243
9,-8.593876575356099,-9.450820456389511
10,-11.00601202338489,-12.181607671151651
11,-13.596627114424065,-15.455143802076856
12,-16.4306135907102,-18.126261232055235
13,-19.356945162388815,-21.94470747274773
14,-22.40418369022768,-25.511471868675446
15,-25.817274904962797,-29.756595504618137
16,-29.34609614201446,-34.49857282192907
17,-33.11513355596742,-38.71683848238437
18,-37.002580728103865,-44.65935105363899
19,-41.09380788233743,-49.14204121081629
20,-45.19889800939987,-54.18691494392458
21,-49.599146487107916,-60.21082555467837
22,-54.09128606853201,-66.44664892442873
23,-58.621219549606096,-70.5309309614039
24,-63.28058928874002,-77.7879773523206
25,-68.21432853812603,-84.83960428861815
26,-73.43398257867614,-92.2965116589983
27,-78.91005294002704,-98.84126914104569
28,-84.42687433157394,-105.4682182262991
29,-90.1925247676337,-115.58723666734785
30,-95.63540993875532,-122.38155479074639
31,-101.40389152071369,-130.87380936435449
32,-107.68731609743033,-137.6103894955644
33,-113.70560421160798,-146.19867364045615
34,-119.80757084177502,-154.59978606322102
35,-126.43200788924943,-163.3863285991633
36,-132.76335835812696,-171.31078625616627
37,-139.68973521332242,-182.4372770897696
38,-146.4586555424021,-189.09925724635613
39,-153.02005989871807,-198.7115273431083
40,-160.0930058493543,-210.23026898642567
41,-167.26239503319584,-219.3747272669712
42,-174.55303900989134,-227.20368538615858
43,-182.4606558956317,-240.37263823892468
44,-189.7874741340751,-249.28909943482586
45,-197.9063500646335,-263.3999873009798
46,-205.4445945967489,-271.531185292752
47,-213.53021943391258,-283.5201772172874
48,-221.90593542981503,-297.50371286802203
49,-230.10073197777592,-310.0847367972971
50,-238.40265285435007,-314.74470826621365
51,-246.6608900952695,-326.33799376220344
52,-255.371209215762,-341.27870452738256
53,-264.35540634838503,-353.6093858736698
54,-271.88982385663843,-368.1495029770325
55,-281.78029330808727,-378.47946730283934
56,-290.8979391980527,-389.0526220692652
57,-299.9046191315153,-406.2403034673673
58,-309.1905885952622,-422.5233995312842
59,-318.0973051270442,-432.0822097742669
60,-328.2489710565823,-438.64806248317257
61,-337.6218582267192,-449.54473633632483
62,-347.409697746163,-463.7129412454979
63,-356.53820926039964,-479.6703742196627
64,-366.5094447918792,-495.4585749545944
65,-376.71175378827905,-512.2361704033112
66,-386.50430035946977,-533.4701283178597
67,-396.2605546979762,-534.4963376989989
68,-406.55853704196306,-558.6909078437591
69,-416.9520881425089,-573.2396503341532
70,-427.98709527770086,-585.7708804406852
71,-438.06566318113414,-594.3472321412273
72,-449.2205728559352,-615.0161450109749
73,-459.7394792926845,-632.2322965960636
74,-470.6842329110672,-646.2040507236374
75,-481.76212971246065,-656.4547765856591
76,-492.2420402640727,-677.6750294337763
77,-503.92785690079876,-693.2436910076676
78,-514.6885998853996,-706.3111512995212
79,-525.9752524077003,-722.0823187426986
80,-537.3550226012272,-746.6238697087654
81,-548.201995963481,-754.2402511712546
82,-560.0699661027139,-772.8338538196599
83,-571.9428820254197,-792.6431553920853
84,-583.2643892658291,-800.4076443253276
85,-595.2215364370774,-826.9303072635258
86,-607.3777096876457,-836.7493226951527
87,-619.8493637540447,-852.3744131159559
88,-631.2414423245102,-872.438540329443
89,-643.8267166365439,-884.7950376706702
90,-656.5719747970353,-911.8825444016501
91,-669.562375993871,-957.0434258719471
92,-682.4046168540841,-931.2971430626985
93,-693.5009014072702,-955.2725985161612
94,-707.1173833590835,-974.1763097460025
95,-719.2966598966228,-1007.3342583558269
96,-731.2791541939351,-1028.3761205940602
97,-745.7274307706463,-1010.0430680034317
98,-756.9673509740118,-1043.6578721376222
99,-772.4298293839639,-1076.084592872691
100,-784.9442437015363,-1078.7261832673973
101,-798.9142136075603,-1118.4636411755998
102,-812.0340526068388,-1116.100014945057
103,-825.7920014110964,-1130.8308619561597
104,-839.8467948116473,-1151.4947348621404
105,-852.8098323309599,-1187.1792582574292
106,-866.9277511141194,-1175.7704424991787
107,-880.2390479472147,-1224.720244790906
108,-896.4420913013059,-1233.8967382127994
109,-906.1903216233894,-1267.6332051286074
110,-920.6983903343997,-1278.7801063038478
111,-938.4394079179906,-1316.7873671745585
112,-953.5970305257769,-1341.2938655960227
113,-967.3753723600017,-1376.72280053112
114,-981.6498501905754,-1391.7872554565145
115,-997.680921412226,-1412.7497690949485
116,-1013.2997948945458,-1415.4426398945745
117,-1028.0023623793873,-1455.817406386137
118,-1042.0801796984317,-1430.2958710394173
119,-1054.5946452582061,-1476.9490010626962
120,-1072.7037508380947,-1512.5857117601504
121,-1087.3279573810635,-1562.2332695221232
122,-1101.82132117428,-1568.8759281301052
123,-1115.5030155466563,-1569.9252268176213
124,-1122.923129864593,-1612.9000404861486
125,-1150.8461984662868,-1627.859726094754
126,-1166.1132147490089,-1682.4647738733024
127,-1182.109522577542,-1665.257213663832
128,-1196.9053030441057,-1687.51258807316
129,-1215.9827687277723,-1720.119474012927
130,-1230.422073592001,-1725.553430788985
131,-1247.962073027198,-1740.4384066858024
132,-1261.9669332931292,-1808.817930934585
133,-1277.373120663771,-1834.681995997919
134,-1298.3627533414472,-1830.3211605749398
