,val_loss,loss
0,0.04984225291035958,0.08327841271306867
1,0.022146330416591753,0.04645422221135313
2,-0.06483165408248331,-0.01066151744018039
3,-0.28694390889201593,-0.1828969147439315
4,-0.6689154888266948,-0.5369760194950015
5,-1.250994601551054,-1.1707886073022438
6,-1.9944094232658842,-2.029886285556811
7,-2.9306319529440867,-3.061756647635843
8,-3.9850419777542796,-4.502948799980021
9,-5.248240723538754,-5.931936217776595
10,-6.486288346461396,-7.676573545019203
11,-7.885986823644211,-9.37584435689115
12,-9.472442449028811,-11.678432919154657
13,-11.14225971698761,-13.837522692769488
14,-12.878757736576137,-16.31546303936254
15,-14.770134491706962,-18.482861913810268
16,-16.690947336937064,-21.39504040067441
17,-18.747646648492385,-24.512321518908177
18,-20.792162930787498,-26.936159799589174
19,-22.996374881089622,-30.342242624158057
20,-25.319168065910908,-33.35324508898726
21,-27.7688937400704,-36.85790163445696
22,-30.321595875184926,-40.489492988335755
23,-33.03009599002439,-44.39681923194466
24,-35.682887319308605,-47.39447191051234
25,-38.4791354777208,-51.68737476562785
26,-41.254290210666944,-55.92226288251788
27,-44.24886285724924,-59.64745520654126
28,-47.26295709609985,-65.18077796864732
29,-50.40619134902954,-68.91582660140278
30,-53.581164836883545,-73.16301834360462
31,-56.918058936275656,-78.16408649003394
32,-60.36541992159032,-83.8452824209338
33,-63.717005117615656,-87.99627794060751
34,-67.24921660636788,-94.05901149500197
35,-70.82527365613339,-98.09329609948898
36,-74.53448102011609,-103.20131273358781
37,-78.19740703924379,-108.74153372506115
38,-81.97096390510673,-113.46237827015814
39,-85.90305062194369,-120.06374433163171
40,-89.83860418689785,-125.31823418519207
41,-93.94511803584312,-132.53418764444154
42,-98.16666467865902,-136.88595315451934
43,-102.28460434301576,-144.26332122588826
44,-106.71176302610938,-146.53056963804727
45,-110.7855652054744,-154.97896921746084
46,-115.20170601802086,-163.39224945496176
47,-119.80119972798362,-171.85245310925993
48,-124.25633073208937,-173.489657607034
49,-128.92453035667762,-184.77412136470045
50,-133.3264868722033,-187.3467766235922
51,-138.03310232020135,-196.49507479801358
52,-142.92536980358523,-203.30426911327325
53,-147.73228725034798,-208.37050740741122
54,-152.76818984302122,-215.658589942433
55,-157.81199307228204,-225.0817669128703
56,-162.69668029671286,-234.4429036434566
57,-167.9198492818804,-244.63132940274534
58,-173.1408457400194,-248.29839560250255
59,-178.24436907981757,-254.17720018814657
60,-183.5716695643183,-264.8405870098934
61,-189.05002212524414,-273.1261920037671
62,-194.3269002259667,-274.716630418724
63,-199.83981929608245,-284.91283570048967
64,-205.4501530376833,-300.32747112701986
65,-211.24700383997674,-304.6809605538288
66,-216.68859905983086,-317.30840428967343
67,-222.39382701133613,-323.8004239162552
68,-228.1902213310128,-331.6444669705685
69,-233.5619171199514,-335.99184845541123
70,-239.55156901345325,-347.4093243607851
71,-245.32862236250693,-362.4113413730514
72,-251.34460144612328,-363.94996616327876
73,-257.53788538121466,-378.4321187099564
74,-263.7387408640847,-385.34312574440077
75,-269.63727065698424,-391.4977892225034
76,-275.8714221840474,-404.8250638324524
77,-282.07576609369534,-409.05424450491074
78,-288.13122319463474,-421.56097466477723
79,-294.8561022174892,-431.57913822994055
80,-301.36242914911526,-448.45894027870395
81,-307.70497791802705,-451.7241722891264
82,-314.5125842877288,-464.2951830213315
83,-320.7227894797254,-473.5273093107705
84,-327.8758744766463,-487.77485335875895
85,-334.6332905328096,-493.51008225378587
86,-341.53773686423233,-506.8705611184379
87,-348.1556213151163,-512.5332794623954
88,-355.3296127888694,-530.6370019645334
89,-362.2690738848786,-533.7119879945417
90,-369.4086718203416,-547.8292025985005
91,-376.63548597648963,-559.5002658166618
92,-383.6857298096614,-570.1062266269577
93,-390.9202592764328,-588.521209823751
94,-398.0830146447936,-584.1772094664173
95,-405.7221597699977,-596.1874671004643
96,-412.97314327866286,-607.1057047264599
97,-420.7769954738332,-631.0777665610625
98,-428.1920656802049,-637.2557914591281
99,-435.926546808499,-652.5204063308573
100,-442.9327310021244,-654.3384987661772
101,-450.73966712382304,-672.6357942741608
102,-458.35758550843195,-685.6886956045561
103,-466.4114746549236,-699.2529828347892
104,-474.5294142765785,-723.1016041408076
105,-482.7205513911461,-719.9235121112004
106,-490.26663003039005,-745.9726227555319
107,-498.5863003517265,-736.6265485531816
108,-506.6701511553864,-752.7835365099328
109,-514.9892693135275,-785.9730507324789
110,-523.4493544848997,-787.3554815332466
111,-531.3487503279501,-798.6368070584591
112,-539.6535774344828,-815.1907443465474
113,-548.0426056705304,-826.9535614798002
114,-556.287581087938,-850.4841180248795
115,-565.095184553915,-865.3765382231953
116,-573.8331845980972,-870.1701163889092
117,-582.2367051537357,-877.9009214294291
118,-590.9292572363099,-890.9065212000196
119,-600.1429749673872,-917.7314434586284
120,-608.9686672153757,-916.2639927373868
121,-617.4647458204582,-937.4163313535886
122,-626.9361655391864,-960.8100922486492
123,-636.0957770276425,-981.911656531218
124,-644.9462300770318,-980.9808716105523
125,-653.817824748025,-985.6227011992553
126,-662.623001554119,-1008.2042990354734
127,-671.6586614580297,-1021.2576677554122
128,-681.4183449816348,-1034.2345780702394
129,-690.0211011972,-1050.5656986414829
130,-699.754478682333,-1080.1874116113252
131,-709.3178459281352,-1084.8897433414638
132,-718.5448084589261,-1087.42567115855
133,-727.960702696843,-1124.4588310696254
134,-737.6520320835398,-1145.1969075069248
135,-747.2476265750714,-1147.6612338663263
136,-756.7668511689599,-1161.5055842889803
137,-766.3805876774575,-1194.0113191872
138,-776.446149000481,-1189.0441194338218
139,-786.6045778189133,-1207.4001660213291
140,-796.5632387986824,-1240.570708230277
141,-806.0718620641908,-1261.9988663307975
142,-816.198666017447,-1259.475168245975
143,-826.0475254343517,-1265.0608571132766
144,-836.0017681975863,-1301.5856588488427
145,-846.4197601773845,-1314.3815446657554
