,val_loss,loss
0,-0.03913261917934044,0.04434000230426944
1,-0.6540485230455203,-0.2834836194274303
2,-2.6636317532453964,-1.7756583907893886
3,-5.8426115530640335,-4.917726853462023
4,-10.701702153504785,-9.76680145698173
5,-17.249641276117583,-16.729170489534038
6,-24.701672183933542,-25.70066178847696
7,-33.752563006842315,-36.67682528272967
8,-44.04634757540119,-49.38098042702006
9,-54.984702864689616,-63.537324664748716
10,-67.73697744910396,-81.31443128073327
11,-81.72174371178471,-99.22241423063188
12,-95.83134611329037,-118.49451255519813
13,-112.23680826443345,-138.69199663679177
14,-128.91350726227262,-162.55316679054332
15,-146.91826686574453,-185.62207410937157
16,-165.47454179222905,-211.0170585418416
17,-185.61897926899925,-235.92655288838895
18,-206.51382275481723,-266.9483359461633
19,-228.05272754270638,-297.6460494995117
20,-250.91827848064366,-326.9549312413296
21,-274.3871258408276,-355.26952597359633
22,-298.51925215080604,-391.4726210620916
23,-324.029749172837,-426.40818123505494
24,-350.47183181990437,-462.10278191967546
25,-377.7350049374709,-498.3498592198452
26,-405.3230242373338,-538.7442839435328
27,-434.8280748965135,-581.3429868466386
28,-463.69091227517197,-617.7613379219982
29,-493.78370848698404,-661.6295472617461
30,-525.2523662510202,-703.9743050548518
31,-556.4862887254402,-737.0434258006444
32,-588.8654138365788,-785.0651898963429
33,-621.539009435853,-837.9812401031779
34,-656.8281475465689,-886.3645538971803
35,-690.8651687849814,-926.0675004263904
36,-727.1292075541483,-987.2752314772562
37,-764.1310231223035,-1021.3247856425347
38,-798.1987464107684,-1066.1160654798846
39,-837.0525954516966,-1129.9656523232147
40,-874.8700588852612,-1183.4629308397525
41,-913.4580091789587,-1242.0212293963566
42,-953.795056243441,-1287.045142628322
43,-994.1108047713095,-1346.6578072521174
44,-1033.3885233864855,-1391.8159761517961
45,-1075.871669029122,-1462.5905775622787
46,-1117.1807446835646,-1509.9339536862954
47,-1159.729408833518,-1571.3530890919337
48,-1203.1326927071186,-1628.486469482707
49,-1246.477393306903,-1696.5828848865544
50,-1290.3010941690472,-1729.9749251035887
