,val_loss,loss
0,-1.623294873095034,-5306.6194397944455
1,-4.724253654083936,-192533.0908367276
2,-8.66526726710044,-456158.80031412444
3,-13.408684798649379,-780531.7054422697
4,-21.103820620185118,-1218553.2725992838
5,-29.63984053158681,-1615605.575445811
6,-37.159197696419646,-2422298.3612012225
7,-47.7142445510408,-2666840.211210442
8,-60.848753647154744,-3098888.478998057
9,-71.2466179603754,-4371224.316292572
10,-86.55357774626773,-4911820.922750091
11,-99.81887840194956,-5938601.216798655
12,-116.63380460010414,-7257199.105342865
13,-134.92788958628708,-8499114.474858603
14,-152.22465975181606,-9501028.761281332
15,-171.9372402710772,-11124581.69885966
16,-191.16488074622677,-11835393.695766704
17,-212.44076946169832,-13638175.722640483
18,-236.6040711006849,-14878335.891493225
19,-259.02078665292936,-16557649.09568634
20,-279.85567834290157,-17243482.04411926
21,-311.58748697680096,-19873534.47219162
22,-335.6254117338364,-21830595.173545327
23,-364.8582741873605,-23548255.322021995
24,-390.9147648098461,-26088782.273823038
25,-422.3396796039569,-26179261.91433525
26,-455.35016796834446,-29205994.824717205
27,-487.1785323437662,-32036769.066589355
28,-522.5156688500084,-34528101.41447296
29,-549.5281279807867,-35465456.058246866
30,-590.5397606529667,-37034967.27950033
31,-626.4568432272471,-41781099.426933795
32,-653.4798394897056,-42253535.660583496
33,-691.3014380876408,-45607848.240102135
34,-734.3016735596515,-47962854.627169035
35,-774.4883255562513,-51075227.49839885
36,-804.7169775471734,-53119385.36718343
37,-854.3553889581927,-55482659.91899414
38,-889.0317138469101,-61234938.524739586
39,-935.1189509293565,-60530611.671433516
40,-976.4879810421966,-65797304.088022865
41,-1019.0004136601951,-67992538.18705241
42,-1070.0664076694222,-71829645.76299235
43,-1113.6763949473434,-72669852.64296265
44,-1157.0152039385316,-81943449.35151877
45,-1203.6305829932128,-80770552.92785238
46,-1253.082922444391,-77409795.45172119
47,-1300.981248418358,-86630165.98255412
48,-1349.94010078709,-86079069.3042806
49,-1399.8812523521854,-93050128.13062541
50,-1455.9721162612257,-96542711.7187907
51,-1504.6030518794773,-97446287.86345825
52,-1563.127451139431,-100679312.92010091
53,-1610.150791104846,-110820552.31739299
54,-1669.3487923961145,-111820880.1431193
55,-1723.5791013597254,-114603216.51554362
56,-1786.6833202070572,-117187960.8840983
57,-1844.030226191017,-120240972.01218262
58,-1896.4974267902564,-127934055.67863058
59,-1953.4459173766481,-128095568.02784447
60,-2028.8370207219425,-137452700.16074625
61,-2075.3590292692975,-133883288.41312256
62,-2147.72831001155,-139954077.74618733
63,-2204.7483433314733,-141187344.0758911
64,-2279.3660233709898,-146956780.9079061
65,-2334.4511418643583,-154390014.10149738
66,-2390.0054319261317,-160713960.8045166
67,-2465.9723007861166,-154777354.8610433
68,-2528.8765258789062,-167373044.7090983
69,-2593.8950615055933,-169286454.44930014
70,-2672.895183373131,-176447348.30409342
71,-2734.7695829575246,-184170564.6904785
72,-2816.918031610128,-174221904.90589193
73,-2873.696948485517,-178922749.84418133
74,-2941.7660374435477,-196798883.25949708
75,-3027.1463545992524,-195562915.10033366
76,-3101.842844408612,-201352640.95364583
77,-3176.4559245062032,-203799357.26824543
78,-3258.9477506618564,-211615194.32159832
79,-3323.4227992466517,-205334342.441862
80,-3394.0302186883564,-229565068.0886149
81,-3487.2012375739723,-215460873.97624105
82,-3554.6988505113163,-226260085.9170939
83,-3641.049173652928,-230822321.86379394
84,-3712.9639414030057,-241157082.7862142
85,-3785.9165627108855,-243731308.4019694
86,-3873.29078932854,-245820416.95323893
87,-3965.014404702424,-252754663.1836792
88,-4048.7738118219218,-266463727.96304524
89,-4130.714527016066,-264238716.56950277
90,-4234.720177127673,-272586040.5849528
91,-4294.523359229002,-274002384.4622233
92,-4390.256266951957,-282508474.6325602
93,-4482.176576126453,-294757366.7596924
94,-4577.0864330811355,-295360077.9929362
95,-4658.128347808736,-295128523.8096151
96,-4759.599047283794,-301860004.39969075
97,-4856.498007536727,-303046403.02713215
98,-4936.682731957927,-314161623.54318035
99,-5031.580635755165,-317229547.3936849
100,-5117.031384236789,-336817197.1459554
101,-5209.839274764457,-337514333.2603027
102,-5306.643476010953,-347358242.9598714
103,-5410.959646231312,-350271218.0757731
104,-5511.155779157366,-347282638.2497396
105,-5621.716986266481,-350075406.07252604
106,-5719.993746431167,-360307144.22319335
107,-5807.431250486659,-382358815.5782471
108,-5918.319985627336,-363607318.3238485
109,-6010.496505787998,-373045024.7608073
110,-6104.2076298406355,-373795669.0689697
111,-6207.852818891455,-396280188.3180176
112,-6321.3398186059485,-405397049.3773356
113,-6437.09104660896,-415087605.2171875
114,-6540.3443153356,-394883531.51223147
115,-6623.205599661285,-420780129.4591146
116,-6754.813035324958,-428401777.34538573
117,-6854.672630132631,-454004227.7901367
118,-6951.402208296564,-453263350.73008627
119,-7086.323561760279,-448679118.31959635
120,-7175.443712202814,-450527091.1608154
121,-7286.76183149268,-445023327.76208496
122,-7388.492607648983,-475419853.32607424
123,-7514.5360784689055,-496439801.4845703
124,-7624.985872287687,-498728883.0694173
125,-7754.749139424574,-501754390.8896403
126,-7864.508570877025,-493314913.65833336
