896783, 1,  0.4323998795543511
12, 1,  0.4411186059584036
9, 1,  0.41877361232199944
45234, 1,  0.43714203894616266
15, 1,  0.42266591676040494
896783, 2,  0.5411020776874436
12, 2,  0.5456717256885891
9, 2,  0.527027027027027
45234, 2,  0.5297823596792669
15, 2,  0.5359955005624297
896783, 3,  0.5936464920204758
12, 3,  0.602866779089376
9, 3,  0.5870386515547806
45234, 3,  0.5923539518900344
896783, 4,  0.6186389641674195
896783, 5,  0.6457392351701294
12, 4,  0.6304103428892637
9, 4,  0.6152281313571636
45234, 4,  0.629438717067583
12, 5,  0.6617481731309725
9, 5,  0.6460331299040977
15, 3,  0.5897075365579303
45234, 5,  0.654639175257732
896783, 62,  0.6790123456790124
9, 58,  0.6730601569311246
12, 62,  0.6912591343451377
45234, 62,  0.6861397479954181
15, 4,  0.6196569178852643
15, 5,  0.6519966254218222
15, 62,  0.6916479190101237
