12, 0 ,0.0096964586846543
12, 1 ,0.4426644182124789
12, 2 ,0.45545250140528387
12, 3 ,0.4589657110736369
12, 4 ,0.4629005059021922
12, 5 ,0.46585160202360876
12, 6 ,0.46669477234401346
12, 7 ,0.4654300168634064
12, 8 ,0.4634626194491287
12, 9 ,0.4634626194491287
12, 10 ,0.46233839235525576
12, 11 ,0.46233839235525576
12, 12 ,0.46233839235525576
12, 13 ,0.4617762788083193
12, 14 ,0.4617762788083193
12, 15 ,0.4617762788083193
12, 16 ,0.4617762788083193
12, 17 ,0.4617762788083193
12, 18 ,0.4617762788083193
12, 19 ,0.4617762788083193
12, 20 ,0.4617762788083193

15, 0 ,0.010264341957255342
15, 1 ,0.42730596175478064
15, 2 ,0.438132733408324
15, 3 ,0.4440382452193476
15, 4 ,0.4478346456692913
15, 5 ,0.44600674915635546
15, 6 ,0.4457255343082115
15, 7 ,0.4541619797525309
15, 8 ,0.4562710911136108
15, 9 ,0.45345894263217096
15, 10 ,0.45345894263217096
15, 11 ,0.45345894263217096
15, 12 ,0.45345894263217096
15, 13 ,0.45345894263217096
15, 14 ,0.452474690663667
15, 15 ,0.452474690663667
15, 16 ,0.452474690663667
15, 17 ,0.452755905511811
15, 18 ,0.452474690663667
15, 19 ,0.452474690663667
15, 20 ,0.452474690663667

896783, 0 ,0.00707618187292984
896783, 1 ,0.42622704004817824
896783, 2 ,0.43706714844926225
896783, 3 ,0.4424872026498043
896783, 4 ,0.4474555856669678
896783, 5 ,0.45302619692863594
896783, 6 ,0.45347786811201446
896783, 7 ,0.44595001505570614
896783, 8 ,0.4468533574224631
896783, 9 ,0.44655224330021076
896783, 10 ,0.44655224330021076
896783, 11 ,0.44655224330021076
896783, 12 ,0.44655224330021076
896783, 13 ,0.44655224330021076
896783, 14 ,0.44655224330021076
896783, 15 ,0.44655224330021076
896783, 16 ,0.44655224330021076
896783, 17 ,0.44655224330021076
896783, 18 ,0.44655224330021076
896783, 19 ,0.44655224330021076
896783, 20 ,0.4474555856669678

45234, 0 ,0.05111683848797251
45234, 1 ,0.43155784650630014
45234, 2 ,0.44630584192439865
45234, 3 ,0.44831042382588776
45234, 4 ,0.4457331042382589
45234, 5 ,0.44544673539518903
45234, 6 ,0.44859679266895763
45234, 7 ,0.44530355097365404
45234, 8 ,0.44487399770904923
45234, 9 ,0.4451603665521191
45234, 10 ,0.4451603665521191
45234, 11 ,0.4451603665521191
45234, 12 ,0.4451603665521191
45234, 13 ,0.4451603665521191
45234, 14 ,0.4451603665521191
45234, 15 ,0.4451603665521191
45234, 16 ,0.4451603665521191
45234, 17 ,0.4451603665521191
45234, 18 ,0.4451603665521191
45234, 19 ,0.4451603665521191
45234, 20 ,0.4451603665521191

9, 0 ,0.056378959604766056
9, 1 ,0.44318512060447546
9, 2 ,0.457861086893345
9, 3 ,0.4638186573670445
9, 4 ,0.46469049694856146
9, 5 ,0.46512641673932
9, 6 ,0.46309212438244696
9, 7 ,0.46149375181633245
9, 8 ,0.46367335077012495
9, 9 ,0.46367335077012495
9, 10 ,0.46367335077012495
9, 11 ,0.46367335077012495
9, 12 ,0.46367335077012495
9, 13 ,0.46367335077012495
9, 14 ,0.46367335077012495
9, 15 ,0.46367335077012495
9, 16 ,0.46367335077012495
9, 17 ,0.46367335077012495
9, 18 ,0.46367335077012495
9, 19 ,0.46367335077012495
9, 20 ,0.46367335077012495

