tanh ,(64,), 1, 0.8552487911402278
tanh ,(64,), 2, 0.7608644400785853
tanh ,(64,), 3, 0.6963810120632932
relu ,(64,), 1, 0.8516641983007249
relu ,(64,), 2, 0.7563117453347968
relu ,(64,), 3, 0.6921510261632461
logistic ,(64,), 1, 0.8480923773113833
logistic ,(64,), 2, 0.7597361809045227
logistic ,(64,), 3, 0.6963810120632932
tanh ,(128, 64), 1, 0.8500741434480606
tanh ,(128, 64), 2, 0.7619496114904638
tanh ,(128, 64), 3, 0.6987310042299859
relu ,(128, 64), 1, 0.8501013882389642
relu ,(128, 64), 2, 0.756896551724138
relu ,(128, 64), 3, 0.6923076923076923
tanh ,(256,), 1, 0.8502611271338375
tanh ,(256,), 2, 0.7576304433111024
tanh ,(256,), 3, 0.6946576844743851
relu ,(256,), 1, 0.8501443170294095
relu ,(256,), 2, 0.763904120319599
relu ,(256,), 3, 0.6992010026633244
logistic ,(128, 64), 1, 0.8264630250136368
logistic ,(128, 64), 2, 0.7278431372549019
logistic ,(128, 64), 3, 0.6647344508851637
logistic ,(256,), 1, 0.8504672897196262
logistic ,(256,), 2, 0.7469841767194109
logistic ,(256,), 3, 0.6833777220742597
